,주소,건물명,건축년도,면적,계약월,건물용도,구,CPI,전년도동월 대비 CPI 등락률,전세수급-서울-6개월 전,매매수급-서울-6개월 전,주택담보대출 (연리%)-6개월 전,전세자금대출 (연리%)-6개월 전,미래 전세가 예측값,미래 매매가 예측값,월별평균 전세가,월별평균 매매가
937574,동대문구 용두동 255-71,청계 다우아트리체,2019.0,17,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,13439.933,14673.009,17960.0,20046.0
937655,동대문구 용두동 255-71,청계 다우아트리체,2019.0,24,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,18641.746,20560.523,21804.0,23964.0
937928,동대문구 용두동 40-35,에이플러스빌,2011.0,24,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,11405.464,12703.063,11530.0,12522.0
938019,동대문구 용두동 40-35,에이플러스빌,2011.0,29,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,12247.338,14320.682,12965.0,12791.0
938526,동대문구 용두동 787-0,동의보감타워,2005.0,33,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,12416.934,15521.233,14012.0,15489.0
938708,동대문구 용두동 787-0,동의보감타워,2005.0,36,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,12932.899,16063.617,13289.0,16839.0
938922,동대문구 용두동 787-0,동의보감타워,2005.0,72,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,29674.01,40682.812,33096.0,29990.0
939286,동대문구 용두동 788-0,한방천하-용두동 포스빌,2006.0,39,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,14360.804,18364.291,16047.0,18042.0
939450,동대문구 용두동 790-0,롯데캐슬피렌체,2009.0,26,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,15160.377,21560.473,24000.0,31072.0
941461,동대문구 이문동 255-182,이문동오피스텔,2006.0,22,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,9348.341,11335.72,9898.0,8274.0
941693,동대문구 이문동 255-188,C&J오피스텔,2005.0,27,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,11041.3545,12900.829,14800.0,19100.0
941731,동대문구 이문동 255-188,C&J오피스텔,2005.0,31,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,11838.081,14892.714,15044.0,19561.0
941760,동대문구 이문동 255-190,수아주캠퍼스빌,2019.0,17,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,13301.593,15307.245,13732.0,14276.0
942316,동대문구 이문동 288-28,오피스55,2013.0,17,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,9375.037,11199.522,10889.0,12053.0
942353,동대문구 이문동 291-35,이문스카이뷰,2020.0,26,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,24279.617,30283.031,27523.0,31061.0
943268,동대문구 이문동 325-20,민족통일 대통령 리빙텔,2004.0,17,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,7866.463,10031.228,9510.0,10695.0
943359,동대문구 이문동 325-20,민족통일 대통령 리빙텔,2004.0,22,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,9019.017,11211.366,10684.0,13231.0
943466,동대문구 이문동 327-1,민족통일MJ캠퍼스외대3차,2022.0,18,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,19045.021,21446.738,23446.0,20678.0
943481,동대문구 이문동 327-1,민족통일MJ캠퍼스외대3차,2022.0,19,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,20452.195,22890.15,21061.0,17683.0
943537,동대문구 이문동 327-4,민족통일MJ캠퍼스외대2차,2018.0,21,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,16653.91,19513.008,21500.0,19739.0
943592,동대문구 이문동 327-4,민족통일MJ캠퍼스외대2차,2018.0,28,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,21479.832,27548.63,24089.0,28688.0
943632,동대문구 이문동 327-7,세진빌딩,2020.0,11,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,15875.443,17192.172,15908.0,13301.0
943784,동대문구 이문동 329-1,민족통일MJ캠퍼스외대,2016.0,21,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,15603.931,18556.285,18427.0,20081.0
946272,동대문구 장안동 146-18,동일타워,2021.0,18,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,15733.795,17582.996,21011.0,21128.0
946443,동대문구 장안동 169-48,대성하이빌(A동),2004.0,67,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,24337.016,30329.275,24415.0,27510.0
947080,동대문구 장안동 295-3,공감대 오피스텔,2004.0,34,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,10318.388,12017.729,11145.0,10886.0
947136,동대문구 장안동 295-3,공감대 오피스텔,2004.0,35,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,10318.388,12017.729,10474.0,11887.0
947318,동대문구 장안동 295-3,공감대 오피스텔,2004.0,47,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,14874.058,19082.822,15089.0,15148.0
948604,동대문구 장안동 311-6,화성(311-6),2003.0,88,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,28497.785,36574.09,29279.0,36106.0
948968,동대문구 장안동 313-8,르.메이에르장안타운7차,2005.0,39,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,11607.244,15199.041,13228.0,14978.0
949221,동대문구 장안동 313-8,르.메이에르장안타운7차,2005.0,69,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,25229.158,30257.36,28440.0,31029.0
949951,동대문구 장안동 326-10,삼성그린,2005.0,95,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,34315.42,43094.91,45000.0,24574.0
950042,동대문구 장안동 326-10,삼성그린,2005.0,97,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,34377.37,46135.863,43592.0,61470.0
952226,동대문구 장안동 334-6,우성2차(334-6),2005.0,71,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,28282.982,39930.418,29099.0,44797.0
952478,동대문구 장안동 335-10,태솔아파트4차,2019.0,55,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,32976.13,46269.906,39769.0,37982.0
952510,동대문구 장안동 335-10,태솔아파트4차,2019.0,58,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,32905.3,45909.49,37451.0,38244.0
952572,동대문구 장안동 335-10,태솔아파트4차,2019.0,69,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,34821.93,48810.043,35832.0,36930.0
952661,동대문구 장안동 335-7,젬스톤 힐즈,2017.0,59,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,26277.898,32256.014,27596.0,33268.0
952734,동대문구 장안동 335-7,젬스톤 힐즈,2017.0,60,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,28783.004,37384.895,31530.0,40397.0
952791,동대문구 장안동 335-7,젬스톤 힐즈,2017.0,76,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,33385.05,43853.51,33504.0,30311.0
953504,동대문구 장안동 337-1,마하나임,2019.0,57,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,29441.312,33502.824,30485.0,29641.0
953550,동대문구 장안동 337-1,마하나임,2019.0,58,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,28549.107,29428.25,30390.0,29344.0
954635,동대문구 장안동 342-7,프라하임 장안2차,2022.0,28,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,23228.373,27509.1,27966.0,28553.0
954643,동대문구 장안동 342-7,프라하임 장안2차,2022.0,29,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,24489.818,27900.35,25114.0,33306.0
954700,동대문구 장안동 344-2,다우하임,2018.0,30,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,20519.512,23547.734,24000.0,22947.0
954772,동대문구 장안동 344-2,다우하임,2018.0,52,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,30387.852,35821.402,31530.0,35367.0
954822,동대문구 장안동 344-2,다우하임,2018.0,68,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,29825.16,34957.438,30847.0,34746.0
954899,동대문구 장안동 344-5,선일크라시아,2008.0,40,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,13757.551,17951.752,13894.0,13679.0
955058,동대문구 장안동 344-5,선일크라시아,2008.0,58,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,20623.37,24753.928,22668.0,25318.0
955331,동대문구 장안동 344-5,선일크라시아,2008.0,67,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,25356.105,29962.488,36438.0,43148.0
955459,동대문구 장안동 345-10,코지언레지던스,2013.0,17,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,10046.711,9568.32,10358.0,10413.0
955523,동대문구 장안동 345-10,코지언레지던스,2013.0,31,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,14868.373,17474.922,18087.0,17233.0
955555,동대문구 장안동 345-10,코지언레지던스,2013.0,35,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,15848.36,21319.19,18341.0,19767.0
955627,동대문구 장안동 346-1,태솔아파트3차,2018.0,51,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,29781.705,35880.777,31815.0,31582.0
955689,동대문구 장안동 346-1,태솔아파트3차,2018.0,52,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,30330.842,35885.902,32801.0,32158.0
955749,동대문구 장안동 346-1,태솔아파트3차,2018.0,56,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,31433.611,36569.37,34271.0,41257.0
955867,동대문구 장안동 346-1,태솔아파트3차,2018.0,59,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,31872.576,43527.203,34798.0,34942.0
956024,동대문구 장안동 346-1,태솔아파트3차,2018.0,66,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,29305.912,32304.328,29366.0,32899.0
956315,동대문구 장안동 346-2,태솔아파트2차,2016.0,59,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,28355.176,40385.445,32672.0,42393.0
956786,동대문구 장안동 347-8,정은스카이빌201동,2006.0,106,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,36720.85,51448.184,46038.0,40284.0
957565,동대문구 장안동 351-5,에메랄드(351-5),2016.0,61,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,25895.338,29423.191,26884.0,37317.0
957639,동대문구 장안동 351-5,에메랄드(351-5),2016.0,76,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,31679.582,44197.668,37699.0,40812.0
958180,동대문구 장안동 360-2,장안SM드림빌(360-2),2003.0,113,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,36760.984,50936.84,50298.0,43451.0
958560,동대문구 장안동 364-5,가우디오피스텔,2020.0,24,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,19104.723,20812.367,21013.0,21064.0
958574,동대문구 장안동 364-7,스마트트라움,2018.0,48,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,28686.676,35185.25,31000.0,39109.0
958640,동대문구 장안동 364-9,태솔타워,2012.0,39,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,14575.512,17249.97,19475.0,23106.0
958825,동대문구 장안동 364-9,태솔타워,2012.0,58,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,21106.322,25745.686,21972.0,19194.0
959350,동대문구 장안동 365-4,서희스타힐스,2013.0,40,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,16848.348,23842.451,18393.0,22624.0
959437,동대문구 장안동 365-4,서희스타힐스,2013.0,41,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,16841.123,23817.125,17347.0,19042.0
959603,동대문구 장안동 365-4,서희스타힐스,2013.0,47,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,18832.473,25638.25,24639.0,34608.0
959692,동대문구 장안동 365-4,서희스타힐스,2013.0,48,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,18832.473,25879.3,20347.0,28788.0
959783,동대문구 장안동 365-4,서희스타힐스,2013.0,51,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,21435.555,29863.102,24480.0,29294.0
959874,동대문구 장안동 365-4,서희스타힐스,2013.0,71,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,29771.61,38601.258,39533.0,59713.0
959965,동대문구 장안동 365-4,서희스타힐스,2013.0,81,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,33207.81,45742.66,34000.0,50007.0
960167,동대문구 장안동 367-11,태솔타운3차,2014.0,48,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,22192.97,30682.395,25840.0,28870.0
960719,동대문구 장안동 372-12,아르떼하임,2019.0,30,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,20879.355,24122.762,25526.0,23757.0
960762,동대문구 장안동 372-12,아르떼하임,2019.0,53,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,31440.686,44857.12,32053.0,33276.0
960882,동대문구 장안동 372-3,SM타워 오피스텔,2012.0,20,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,7924.522,7516.394,9981.0,10752.0
960973,동대문구 장안동 372-3,SM타워 오피스텔,2012.0,22,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,8903.857,8429.376,9559.0,8799.0
961064,동대문구 장안동 372-5,장안뉴시티,2012.0,18,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,9964.106,9709.318,13000.0,12825.0
961297,동대문구 장안동 372-8,청명에버아트3차,2017.0,53,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,29327.219,35593.617,30547.0,38976.0
961472,동대문구 장안동 373-1,양우내안애애플,2014.0,15,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,9511.956,8956.831,10227.0,9582.0
961563,동대문구 장안동 373-1,양우내안애애플,2014.0,19,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,10557.931,10002.707,11533.0,10524.0
961745,동대문구 장안동 373-3,현대썬앤빌 601,2015.0,21,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,12246.091,12030.558,12637.0,10633.0
962540,동대문구 장안동 374-1,장안현대벤처빌,2004.0,28,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,9627.001,9748.844,10773.0,10832.0
962631,동대문구 장안동 374-1,장안현대벤처빌,2004.0,32,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,10444.815,11486.7705,11159.0,11524.0
962722,동대문구 장안동 374-1,장안현대벤처빌,2004.0,36,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,11470.166,12132.4,13719.0,14630.0
963131,동대문구 장안동 374-8,가우디트윈캐슬2,2016.0,48,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,27134.164,32323.402,27197.0,28770.0
964694,동대문구 장안동 382-5,태솔아파트1차,2016.0,59,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,28120.123,39655.625,29862.0,48207.0
964842,동대문구 장안동 382-5,태솔아파트1차,2016.0,67,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,26368.762,30324.502,27756.0,30677.0
964925,동대문구 장안동 382-5,태솔아파트1차,2016.0,68,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,26756.113,31372.531,27331.0,30122.0
965570,동대문구 장안동 383-11,태솔에버빌3차,2015.0,58,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,26701.031,34407.863,29987.0,37273.0
965900,동대문구 장안동 384-1,공감대6차(384-1),2005.0,27,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,9699.454,8902.913,10959.0,6276.0
966837,동대문구 장안동 400-3,(해오름),2006.0,57,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,23175.152,32527.469,33754.0,30832.0
967737,동대문구 장안동 415-10,글로벌팰리스,2019.0,23,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,19766.035,21923.174,24477.0,28065.0
967783,동대문구 장안동 415-10,글로벌팰리스,2019.0,24,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,19828.555,22248.1,20222.0,26737.0
967829,동대문구 장안동 415-10,글로벌팰리스,2019.0,27,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,20501.477,24808.162,24040.0,26297.0
967869,동대문구 장안동 415-10,글로벌팰리스,2019.0,28,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,20504.38,25232.336,24541.0,25849.0
968038,동대문구 장안동 415-10,글로벌팰리스,2019.0,35,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,23178.436,26949.822,23890.0,24985.0
968162,동대문구 장안동 415-14,가우디캐슬,2016.0,26,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,19486.14,24358.576,19908.0,19289.0
968288,동대문구 장안동 415-14,가우디캐슬,2016.0,29,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,20749.77,26305.533,21369.0,20089.0
968311,동대문구 장안동 415-8,장안 보니타오피스텔,2021.0,26,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,21562.645,25576.2,24000.0,28756.0
968334,동대문구 장안동 415-8,장안 보니타오피스텔,2021.0,27,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,22877.143,26603.486,24872.0,26462.0
968377,동대문구 장안동 416-1,에스아이팰리스장안센텀,2020.0,13,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,15400.6455,15766.47,19711.0,17728.0
968408,동대문구 장안동 416-1,에스아이팰리스장안센텀,2020.0,14,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,15411.204,16066.813,19760.0,17903.0
968439,동대문구 장안동 416-1,에스아이팰리스장안센텀,2020.0,23,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,21990.826,24868.037,27267.0,28453.0
968471,동대문구 장안동 416-1,에스아이팰리스장안센텀,2020.0,27,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,24362.682,28964.758,32394.0,31779.0
968502,동대문구 장안동 416-1,에스아이팰리스장안센텀,2020.0,31,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,25822.44,29668.842,26713.0,28066.0
968593,동대문구 장안동 416-2,슈프림오피스텔,2012.0,25,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,10190.146,10223.849,12637.0,12144.0
968684,동대문구 장안동 416-2,슈프림오피스텔,2012.0,27,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,10676.104,10675.728,11415.0,14033.0
969440,동대문구 장안동 426-3,엘림하우스2차,2018.0,47,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,29097.102,35018.01,30159.0,32128.0
969694,동대문구 장안동 431-7,장안 루아르 오피스텔,2012.0,19,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,7973.3296,7780.6567,9214.0,9074.0
969785,동대문구 장안동 431-7,장안 루아르 오피스텔,2012.0,20,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,8017.529,7878.527,8376.0,8679.0
969876,동대문구 장안동 431-7,장안 루아르 오피스텔,2012.0,22,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,8996.861,8939.056,9328.0,8876.0
970085,동대문구 장안동 437-2,비젼(437-2),2005.0,98,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,33599.742,47985.46,34946.0,43149.0
970624,동대문구 장안동 440-2,상록파라브2차,2008.0,75,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,28950.371,39181.125,38580.0,36325.0
970806,동대문구 장안동 440-5,흥해오크팰리스(440-5),2009.0,77,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,28979.531,39566.562,29567.0,46217.0
971951,동대문구 장안동 456-8,스타파크아파트,2016.0,49,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,27999.75,34335.855,49712.0,31998.0
972178,동대문구 장안동 466-4,성우스타팰리스,2019.0,38,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,22359.34,25095.836,23968.0,25230.0
972294,동대문구 장안동 466-5,장안푸르미에,2013.0,12,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,9424.672,9625.678,10875.0,11665.0
972385,동대문구 장안동 466-5,장안푸르미에,2013.0,13,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,9469.401,9625.678,11160.0,12525.0
972476,동대문구 장안동 466-5,장안푸르미에,2013.0,18,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,10264.408,10696.805,11654.0,11573.0
972613,동대문구 장안동 466-9,(466-9),1999.0,26,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,7737.446,7472.878,8569.0,8585.0
972795,동대문구 장안동 466-9,(466-9),1999.0,32,2025-08,오피스텔,동대문,113,2.1,55.3,60.6,5.3,5,8402.943,8505.214,10068.0,10346.0
973858,동대문구 장안동 564-0,신일해피트리1차(564),2005.0,66,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,27459.445,38077.137,32567.0,59433.0
973978,동대문구 장안동 565-0,대명이룸(565-0),2005.0,68,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,27747.578,38721.32,39025.0,35293.0
974928,동대문구 장안동 568-0,신일해피트리3차(568),2005.0,64,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,27307.564,37601.387,32701.0,46138.0
976720,동대문구 장안동 575-0,장안평월드메르디앙2차,2007.0,69,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,27954.44,39342.84,36910.0,38975.0
976779,동대문구 장안동 575-0,장안평월드메르디앙2차,2007.0,70,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,28073.504,39544.41,29817.0,37239.0
978951,동대문구 장안동 586-0,U포그니2차,2018.0,55,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,31500.777,38541.406,34058.0,40509.0
978995,동대문구 장안동 586-0,U포그니2차,2018.0,58,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,31456.7,38848.246,32706.0,38022.0
979044,동대문구 장안동 586-0,U포그니2차,2018.0,67,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,29408.533,37392.246,30864.0,39110.0
979258,동대문구 장안동 93-128,금성아파트,2011.0,68,2025-08,아파트,동대문,113,2.1,55.3,60.6,5.3,5,27079.963,37481.598,30527.0,32642.0
